transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,amount_etb,transaction_type,channel,device_id,city,country,ip_hash,reference_id,invoice_id,status
TX00000845,2024-10-27T10:42:41.810207,ACC0025340,ACC0146456,250624,ETB,250624,Transfer,USSD,DEV0073969,Hawassa,Ethiopia,392b3fa73203f813,,INV0018091,Completed
TX00000846,2022-11-06T15:19:35.004716,ACC0094283,ACC0085770,103419,ETB,103419,Withdrawal,USSD,DEV0034093,Addis Ababa,Ethiopia,64af25571f4116ce,,,Completed
TX00000847,2025-08-24T16:43:06.546201,ACC0092960,ACC0028489,3694,ETB,3694,Loan Disbursement,ATM,DEV0035553,Addis Ababa,Ethiopia,14a503c5a804b70e,,INV0035248,Completed
TX00000848,2023-11-11T10:24:42.849967,ACC0133458,ACC0106954,687,ETB,687,FX Exchange,Internet Banking,DEV0076618,Jijiga,Ethiopia,d65c581e4b42aa48,,INV0171923,Failed
TX00000849,2025-03-02T09:01:43.577067,ACC0066520,ACC0144732,78764,USD,4528930,Loan Repayment,Mobile Banking,DEV0058567,Jijiga,Ethiopia,be3023e4275402be,,INV0149148,Completed
TX00000850,2025-04-04T18:19:21.332563,ACC0019716,ACC0140144,4454,ETB,4454,Withdrawal,Mobile Banking,DEV0081217,Debre Birhan,Ethiopia,7c41d162b45aee1a,,INV0182205,Completed
TX00000851,2024-06-05T05:36:52.314133,ACC0107382,ACC0142256,361,EUR,22382,Withdrawal,Mobile Banking,DEV0066873,Adama,Ethiopia,,REF00000851,,Completed
TX00000852,2024-11-20T23:32:31.257217,ACC0137430,ACC0018685,17577,ETB,17577,Withdrawal,Internet Banking,DEV0086749,Addis Ababa,Ethiopia,7a30edf7adc3e523,,INV0084406,Completed
TX00000853,2025-12-07T05:54:07.064209,ACC0014637,ACC0021737,4628,ETB,4628,Loan Disbursement,Branch,DEV0067308,Dessie,Ethiopia,455dec9edb9fbee7,,INV0112749,Completed
TX00000854,2025-10-17T11:07:56.632780,ACC0059789,ACC0117832,31206,ETB,31206,Mobile Money,Mobile Banking,DEV0020886,Nekemte,Ethiopia,bfc8f8ca0dd24d86,REF00000854,,Failed
TX00000855,2025-01-28T09:50:29.152827,ACC0063517,ACC0136264,102908,ETB,102908,Transfer,Mobile Banking,DEV0036342,Shashamane,Ethiopia,6e5c4d4454f7a021,,INV0171068,Completed
TX00000856,2025-06-14T06:23:37.487479,ACC0037389,ACC0033791,199084,ETB,199084,Transfer,USSD,DEV0045563,Jimma,Ethiopia,02d42fe38a6a50eb,,INV0191006,Completed
TX00000857,2024-01-19T12:20:56.905086,ACC0051352,ACC0077073,593,ETB,593,Transfer,Branch,DEV0056147,Dessie,Ethiopia,27cee2b3c01f1ad8,REF00000857,,Completed
TX00000858,2022-11-22T01:32:54.737613,ACC0078410,ACC0035991,279677,ETB,279677,Transfer,Mobile Banking,,Jijiga,Ethiopia,4b6d35d9c22f968b,REF00000858,INV0077506,Completed
TX00000859,2024-10-03T23:38:04.284801,ACC0009254,ACC0111435,9581,AED,149464,FX Exchange,Branch,DEV0030827,Bahir Dar,Ethiopia,b0fb52ef33e73e1d,,,Failed
TX00000860,2025-01-11T02:15:45.638498,ACC0068557,ACC0054420,1840,ETB,1840,Withdrawal,Internet Banking,DEV0029433,Addis Ababa,Ethiopia,05c1b7e51201ee65,,,Completed
TX00000861,2022-08-26T00:55:12.095731,ACC0052284,ACC0121498,70104,ETB,70104,Transfer,Mobile Banking,DEV0052329,Nekemte,Ethiopia,aa9dd101e803a55a,,INV0198832,Completed
TX00000862,2023-01-28T07:04:56.809963,ACC0080323,ACC0115084,7772,ETB,7772,Deposit,Mobile Banking,DEV0056137,Addis Ababa,Ethiopia,0722bcf502bcdd57,REF00000862,INV0074576,Completed
TX00000863,2025-03-19T00:01:42.730919,ACC0049693,ACC0133887,10323,USD,593572,Payment,ATM,,Harar,Ethiopia,,,INV0043521,Failed
TX00000864,2025-01-31T01:05:43.019695,ACC0104965,ACC0013345,7736,ETB,7736,Transfer,Internet Banking,DEV0060282,Mekelle,Ethiopia,d82929335157cb5d,,,Completed
TX00000865,2022-01-13T23:33:35.379836,ACC0065778,ACC0001671,61308,USD,3525210,Payment,Internet Banking,DEV0001902,Dilla,Ethiopia,c66145062dd97d12,,INV0077027,Completed
TX00000866,2023-08-11T03:58:43.952538,ACC0054575,ACC0127377,3972,ETB,3972,Deposit,Mobile Banking,DEV0064511,Hawassa,Ethiopia,236caa95a1e2deab,,,Completed
TX00000867,2024-04-26T18:56:43.363622,ACC0048897,ACC0085278,1465,EUR,90830,Payment,Mobile Banking,DEV0031255,Addis Ababa,Ethiopia,fde5b5ab22c5acb5,REF00000867,INV0027715,Completed
TX00000868,2022-01-06T19:07:57.363800,ACC0017575,ACC0104412,938,ETB,938,Loan Disbursement,Mobile Banking,DEV0084733,Addis Ababa,Ethiopia,0ae1165068281b2b,,INV0156910,Completed
TX00000869,2023-06-11T21:58:10.208148,ACC0049116,ACC0082389,3151,EUR,195362,Transfer,Internet Banking,DEV0005507,Addis Ababa,Ethiopia,,REF00000869,INV0179187,Completed
TX00000870,2024-11-27T09:19:02.487572,ACC0011802,ACC0024549,116,EUR,7192,Transfer,Mobile Banking,DEV0070938,Dessie,Ethiopia,4d4f0b37fa36371a,,INV0046250,Completed
TX00000871,2024-09-03T19:01:18.856243,ACC0066991,ACC0104946,1224,ETB,1224,Deposit,Mobile Banking,DEV0035562,Adama,Ethiopia,,,INV0176814,Completed
TX00000872,2024-07-14T21:39:24.921177,ACC0037898,ACC0113991,502,ETB,502,Transfer,Branch,DEV0019766,Hawassa,Ethiopia,,,INV0023460,Completed
TX00000873,2024-03-21T20:19:29.564506,ACC0097350,ACC0008642,214,ETB,214,Deposit,ATM,DEV0006189,Dire Dawa,Ethiopia,01ee7a3378de757c,,INV0135428,Completed
TX00000874,2024-03-10T02:38:32.322581,ACC0118993,ACC0043295,3487,ETB,3487,FX Exchange,Mobile Banking,DEV0054859,Dire Dawa,Ethiopia,dd32e084786becc6,REF00000874,INV0088581,Completed
TX00000875,2025-02-26T11:09:15.637561,ACC0022776,ACC0130545,580,ETB,580,Payment,Branch,DEV0084376,Harar,Ethiopia,343c768911d7d810,,INV0050031,Completed
TX00000876,2023-09-17T03:49:38.142831,ACC0146016,ACC0037942,30047,ETB,30047,Payment,USSD,DEV0040001,Hawassa,Ethiopia,f0c95a288b7d49b8,,INV0012604,Failed
TX00000877,2025-11-08T05:51:06.895706,ACC0075297,ACC0043065,3257,ETB,3257,Withdrawal,Internet Banking,DEV0054787,Addis Ababa,Ethiopia,967d287178968a4b,,INV0178857,Completed
TX00000878,2022-01-18T10:58:20.746211,ACC0014087,ACC0064554,6086,ETB,6086,Withdrawal,Mobile Banking,DEV0029503,Addis Ababa,Ethiopia,7f4860c0df9d4bb6,,INV0057468,Completed
TX00000879,2022-02-11T16:09:36.108843,ACC0098993,ACC0116295,10554,ETB,10554,Withdrawal,USSD,DEV0081877,Hawassa,Ethiopia,17ab593b37164297,,INV0155344,Completed
TX00000880,2022-01-01T13:14:18.644265,ACC0095728,ACC0046657,3755,GBP,270360,Deposit,Mobile Banking,DEV0060154,Dire Dawa,Ethiopia,121f48b6557e0839,,INV0084987,Completed
TX00000881,2025-06-04T07:35:16.382777,ACC0099618,ACC0043358,50,ETB,50,Transfer,Mobile Banking,DEV0029172,Hawassa,Ethiopia,156e84e164a3537d,REF00000881,INV0140354,Completed
TX00000882,2024-10-09T23:47:28.834853,ACC0123403,ACC0081263,1786,ETB,1786,Payment,ATM,DEV0005965,Addis Ababa,Ethiopia,5aaa420f8402aa1a,REF00000882,INV0122791,Completed
TX00000883,2025-08-05T10:49:14.345242,ACC0077429,ACC0052333,16893,ETB,16893,Transfer,Internet Banking,DEV0086620,Bishoftu,Ethiopia,d054a5ebbe8707ce,REF00000883,INV0024803,Completed
TX00000884,2022-01-22T08:23:29.272071,ACC0116395,ACC0084769,16534,ETB,16534,Bill Payment,ATM,DEV0083580,Addis Ababa,Ethiopia,be225bc8b9efa0e1,,,Completed
TX00000885,2025-08-12T18:09:14.566227,ACC0009765,ACC0044895,5345,ETB,5345,Deposit,ATM,DEV0058377,Dire Dawa,Ethiopia,,,INV0117504,Completed
TX00000886,2024-11-01T01:20:34.472769,ACC0097320,ACC0000470,28825,ETB,28825,Transfer,Branch,DEV0089902,Bahir Dar,Ethiopia,1b3bb5cea4c12c97,,,Completed
TX00000887,2022-07-13T20:42:26.807433,ACC0021180,ACC0043406,832,ETB,832,Deposit,Mobile Banking,DEV0032773,Addis Ababa,Ethiopia,f6b699dd05df992c,,INV0184980,Completed
TX00000888,2022-11-11T05:41:27.341519,ACC0058667,ACC0138591,3969,ETB,3969,Payment,Mobile Banking,DEV0029428,Addis Ababa,Ethiopia,75d791d49f68131e,,INV0165818,Completed
TX00000889,2022-07-11T05:49:56.244103,ACC0011934,ACC0102928,18268,ETB,18268,Loan Disbursement,Internet Banking,DEV0044894,Shashamane,Ethiopia,,REF00000889,INV0023235,Completed
TX00000890,2024-05-29T13:51:50.265033,ACC0114960,ACC0035050,807,ETB,807,Payment,Branch,DEV0016577,Bahir Dar,Ethiopia,cb63cb79b215d91f,REF00000890,INV0128248,Completed
TX00000891,2023-12-13T10:41:05.723202,ACC0143969,ACC0008620,2639,ETB,2639,Withdrawal,Mobile Banking,DEV0003510,Bishoftu,Ethiopia,,,INV0134466,Failed
TX00000892,2024-06-04T20:26:18.577601,ACC0148560,ACC0049532,1702597,ETB,1702597,Payment,Branch,DEV0004369,Hawassa,Ethiopia,bb042cd3b5418e4e,REF00000892,INV0129634,Completed
TX00000893,2022-02-23T15:30:17.756094,ACC0111004,ACC0094590,13984,ETB,13984,Transfer,Internet Banking,,Addis Ababa,Ethiopia,aac207906da32b32,,INV0038913,Completed
TX00000894,2024-10-19T20:05:00.993612,ACC0042884,ACC0020169,1344,ETB,1344,Withdrawal,Branch,DEV0057891,Addis Ababa,Ethiopia,7de50ca7288c254f,REF00000894,INV0078605,Completed
TX00000895,2025-05-05T20:37:28.851340,ACC0027666,ACC0004920,1649,EUR,102238,Deposit,Mobile Banking,DEV0005082,Dire Dawa,Ethiopia,14ca2e16db7daa47,,INV0138834,Completed
TX00000896,2024-08-14T15:33:24.416451,ACC0066595,ACC0022870,4223,ETB,4223,Transfer,Internet Banking,DEV0054544,Dilla,Ethiopia,92baa766ba129247,REF00000896,INV0090131,Completed
TX00000897,2024-01-25T23:15:12.162416,ACC0100444,ACC0011575,1726,ETB,1726,Withdrawal,Mobile Banking,DEV0038441,Addis Ababa,Ethiopia,7626c153965d9bb3,,INV0127164,Failed
TX00000898,2025-09-04T22:40:45.901848,ACC0126528,ACC0118370,1992,ETB,1992,Payment,Internet Banking,,Addis Ababa,Ethiopia,3442135e8c27eaf1,,,Completed
TX00000899,2024-03-23T03:24:56.193485,ACC0002857,ACC0042284,2637,ETB,2637,Deposit,Mobile Banking,,Bahir Dar,Ethiopia,1521020b976c3741,,INV0114368,Completed
TX00000900,2024-03-27T19:07:02.855479,ACC0026504,ACC0118519,31376,ETB,31376,Deposit,Internet Banking,DEV0018425,Addis Ababa,Ethiopia,ccb6c68e860f6ea1,,,Completed
TX00000901,2025-04-30T05:07:18.896299,ACC0142589,ACC0073580,1344,ETB,1344,Transfer,Mobile Banking,DEV0060010,Bishoftu,Ethiopia,,,INV0034617,Completed
TX00000902,2023-02-09T00:06:20.528857,ACC0020739,ACC0096169,663,ETB,663,Withdrawal,Internet Banking,DEV0052417,Dire Dawa,Ethiopia,e4caf4c08e5e6c49,,INV0088575,Completed
TX00000903,2022-11-05T18:44:35.505827,ACC0015278,ACC0074880,6604,ETB,6604,Payment,ATM,DEV0023198,Dire Dawa,Ethiopia,35116c5738bb56bc,,INV0071559,Completed
TX00000904,2022-08-31T07:49:40.602833,ACC0085731,ACC0121983,170,ETB,170,Transfer,ATM,DEV0062010,Addis Ababa,Ethiopia,f9b05f9641337443,,INV0092384,Completed
TX00000905,2023-08-21T06:21:19.229430,ACC0040592,ACC0128587,2470,ETB,2470,Payment,Internet Banking,DEV0068562,Shashamane,Ethiopia,,,INV0124533,Completed
TX00000906,2022-05-29T14:30:11.588176,ACC0069199,ACC0145593,17105,ETB,17105,Withdrawal,Mobile Banking,DEV0028955,Mekelle,Ethiopia,eed2735c90c2270f,,INV0077239,Completed
TX00000907,2023-01-03T12:11:41.502525,ACC0054011,ACC0124607,3771,EUR,233802,Transfer,Internet Banking,DEV0017719,Harar,Ethiopia,cd97f41214a99323,,,Failed
TX00000908,2023-08-09T07:58:35.800785,ACC0109819,ACC0005353,4937,ETB,4937,Payment,Mobile Banking,DEV0069520,Addis Ababa,Ethiopia,ab2eb0ee3cbf0e08,,INV0178516,Pending
TX00000909,2024-05-01T03:26:43.951132,ACC0015267,ACC0141917,1940,ETB,1940,Transfer,Mobile Banking,DEV0003090,Bishoftu,Ethiopia,7ef2396673282757,,INV0132242,Reversed
TX00000910,2023-03-27T03:34:39.303056,ACC0097412,ACC0116416,13826,ETB,13826,Transfer,Internet Banking,DEV0063799,Shashamane,Ethiopia,e852ddd78eaef67a,REF00000910,,Failed
TX00000911,2022-06-27T03:56:04.696004,ACC0037822,ACC0147278,55072,ETB,55072,Transfer,Branch,DEV0014768,Bahir Dar,Ethiopia,e51ff2a9e9f15e84,REF00000911,,Completed
TX00000912,2024-03-03T04:41:18.889245,ACC0046523,ACC0056460,7710,USD,443325,Transfer,Mobile Banking,DEV0040667,Dessie,Ethiopia,52894bb09de5dcd3,REF00000912,,Completed
TX00000913,2024-10-13T21:43:22.640967,ACC0012776,ACC0030019,10627,ETB,10627,Payment,Mobile Banking,DEV0021615,Jimma,Ethiopia,c61bc44f25fe5424,,,Completed
TX00000914,2023-04-29T18:59:55.902524,ACC0083578,ACC0063431,4300,ETB,4300,Transfer,Mobile Banking,DEV0052967,Mekelle,Ethiopia,3f94d886b21f3f22,REF00000914,INV0116574,Completed
TX00000915,2024-02-01T10:51:02.102062,ACC0007961,ACC0008441,1511,ETB,1511,Mobile Money,Branch,DEV0087647,Hosaena,Ethiopia,fa7fd76fa0989f80,REF00000915,INV0094579,Completed
TX00000916,2025-05-26T17:58:31.197944,ACC0060089,ACC0039177,437,ETB,437,Deposit,Internet Banking,DEV0012071,Dilla,Ethiopia,ad80cf7adbe2313d,,INV0040463,Completed
TX00000917,2024-08-09T19:37:46.627892,ACC0042721,ACC0137945,3199,ETB,3199,Withdrawal,Branch,DEV0019187,Addis Ababa,Ethiopia,d1c361c97db79aa0,,INV0016603,Completed
TX00000918,2025-08-28T02:58:48.885977,ACC0031454,ACC0054971,2263,ETB,2263,Payment,Branch,DEV0012720,Adama,Ethiopia,9da0d885063a1fb9,,INV0040714,Completed
TX00000919,2024-03-23T03:56:12.721937,ACC0067694,ACC0026749,135797,ETB,135797,Payment,Mobile Banking,DEV0057908,Hosaena,Ethiopia,a4e18dd52ea1e7f2,REF00000919,INV0166863,Completed
TX00000920,2022-01-24T04:36:07.375463,ACC0137201,ACC0075504,2396,ETB,2396,Deposit,ATM,DEV0062019,Addis Ababa,Ethiopia,54de2e96bf2a25ac,,INV0122089,Completed
TX00000921,2023-11-01T16:50:58.979418,ACC0017336,ACC0075547,1566,ETB,1566,Payment,Mobile Banking,DEV0057393,Shashamane,Ethiopia,dfea890741d3de65,,,Completed
TX00000922,2024-03-15T23:27:51.102458,ACC0010672,ACC0104004,12057,ETB,12057,Withdrawal,Mobile Banking,DEV0007356,Addis Ababa,Ethiopia,1558455842e3b055,,,Completed
TX00000923,2023-04-29T07:41:05.269212,ACC0003009,ACC0013935,75817,USD,4359478,Bill Payment,Mobile Banking,DEV0005958,Bishoftu,Ethiopia,dd3988c852282b30,REF00000923,INV0035277,Completed
TX00000924,2022-03-10T17:22:36.870974,ACC0123433,ACC0082866,199,ETB,199,Payment,Internet Banking,DEV0079926,Addis Ababa,Ethiopia,045917e99d23bd9b,,INV0169192,Completed
TX00000925,2025-10-03T03:07:38.957562,ACC0146710,ACC0001543,1726,ETB,1726,Withdrawal,Branch,DEV0061971,Addis Ababa,Ethiopia,5e10e46c257f9a24,REF00000925,INV0113685,Failed
TX00000926,2024-02-24T23:22:30.561245,ACC0118682,ACC0135232,6444,ETB,6444,Transfer,USSD,DEV0064851,Bahir Dar,Ethiopia,7d890a67dd46c437,,INV0008471,Completed
TX00000927,2025-03-14T23:52:21.678712,ACC0091422,ACC0087444,5757,ETB,5757,Withdrawal,Internet Banking,DEV0005745,Mekelle,Ethiopia,f506d46dc59b1eb2,REF00000927,INV0095846,Completed
TX00000928,2024-03-15T01:56:12.982157,ACC0072593,ACC0149575,3247,ETB,3247,Withdrawal,Mobile Banking,DEV0037540,Shashamane,Ethiopia,36b73092da46978f,REF00000928,,Completed
TX00000929,2022-03-01T17:58:25.939271,ACC0043662,ACC0108973,16769,EUR,1039678,Bill Payment,Mobile Banking,DEV0045813,Addis Ababa,Ethiopia,,REF00000929,INV0041998,Completed
TX00000930,2022-05-20T18:51:37.804736,ACC0046906,ACC0137376,4176,ETB,4176,Withdrawal,Branch,,Jijiga,Ethiopia,46551a46b7b93b1b,REF00000930,INV0043353,Completed
TX00000931,2022-04-07T00:29:21.605621,ACC0033726,ACC0149185,25928,ETB,25928,Deposit,Branch,DEV0050798,Mekelle,Ethiopia,f64701c70392bd92,,INV0015018,Completed
TX00000932,2023-07-27T22:23:25.252007,ACC0131926,ACC0120095,1019,ETB,1019,Deposit,Mobile Banking,DEV0040941,Shashamane,Ethiopia,,REF00000932,INV0018575,Completed
TX00000933,2023-12-08T17:16:34.987152,ACC0048661,ACC0050253,2105,USD,121038,Deposit,Mobile Banking,,Dire Dawa,Ethiopia,9968239b342d0db5,,INV0123318,Completed
TX00000934,2024-08-19T05:34:42.884644,ACC0135848,ACC0129832,3425,EUR,212350,Deposit,Mobile Banking,DEV0024653,Jijiga,Ethiopia,b71ae8e6c1299526,,INV0159250,Completed
TX00000935,2025-12-08T11:25:36.385400,ACC0136386,ACC0107220,1012,ETB,1012,Deposit,Mobile Banking,DEV0001747,Jimma,Ethiopia,ba0b13bc92a04eff,,INV0083367,Reversed
TX00000936,2024-11-19T23:33:15.381032,ACC0019845,ACC0006175,12689,EUR,786718,Transfer,USSD,,Adama,Ethiopia,cda17e92d6d21dcb,REF00000936,,Completed
TX00000937,2023-10-01T19:00:16.800682,ACC0079531,ACC0119682,2194,ETB,2194,Withdrawal,Internet Banking,DEV0019570,Addis Ababa,Ethiopia,c26634ceda66cbda,,,Completed
TX00000938,2023-12-03T00:44:54.218044,ACC0042236,ACC0053137,9735,ETB,9735,Withdrawal,Mobile Banking,DEV0044560,Addis Ababa,Ethiopia,51e62edd6a1aa894,REF00000938,INV0119356,Completed
TX00000939,2024-08-25T13:35:34.287589,ACC0145588,ACC0059737,5573,EUR,345526,Transfer,Mobile Banking,DEV0001148,Bahir Dar,Ethiopia,12543a120c683fea,,INV0152276,Completed
TX00000940,2025-11-25T21:15:35.210310,ACC0030098,ACC0128567,3410,ETB,3410,Withdrawal,ATM,DEV0063592,Dire Dawa,Ethiopia,9c700634289f1c11,REF00000940,,Completed
TX00000941,2024-12-21T07:16:31.768662,ACC0123372,ACC0078833,5270,USD,303025,Payment,Internet Banking,DEV0030319,Addis Ababa,Ethiopia,ab191471b77bda9a,,,Completed
TX00000942,2022-06-20T23:00:04.356507,ACC0136770,ACC0036850,1719,ETB,1719,Payment,Mobile Banking,DEV0000780,Gondar,Ethiopia,,REF00000942,,Completed
TX00000943,2025-05-01T18:51:29.360485,ACC0065252,ACC0025658,54584,ETB,54584,Payment,Mobile Banking,,Adama,Ethiopia,cfc62b401a94f6ef,,INV0031259,Completed
TX00000944,2025-01-31T06:05:03.309564,ACC0048877,ACC0022039,11230,ETB,11230,Payment,Mobile Banking,DEV0075212,Addis Ababa,Ethiopia,f476207bc6f88cbb,REF00000944,INV0134019,Completed
TX00000945,2023-12-11T06:02:27.514014,ACC0142828,ACC0117252,1680,ETB,1680,Transfer,USSD,DEV0031844,Adama,Ethiopia,1ca5ff8cf3bb3f93,,INV0081434,Completed
TX00000946,2024-07-15T10:44:52.893862,ACC0083863,ACC0008132,3184,ETB,3184,Payment,Mobile Banking,DEV0060468,Hawassa,Ethiopia,4f32a2ba59d9ed63,,INV0017533,Completed
TX00000947,2024-09-22T19:13:26.606868,ACC0025962,ACC0001299,4490,ETB,4490,Deposit,Mobile Banking,DEV0005626,Addis Ababa,Ethiopia,e5337d75a6408e04,REF00000947,INV0070503,Completed
TX00000948,2024-12-07T21:58:56.380450,ACC0043128,ACC0073385,2939,ETB,2939,Payment,Mobile Banking,DEV0058243,Hawassa,Ethiopia,fe644ba13c5dc7c7,,INV0005800,Completed
TX00000949,2024-12-08T14:29:57.012312,ACC0052525,ACC0088147,18229,CHF,1184885,Loan Repayment,ATM,DEV0064158,Harar,Ethiopia,3aa81bfd42a8a3c0,REF00000949,,Completed
TX00000950,2024-05-06T21:06:19.489526,ACC0142838,ACC0079082,3548,EUR,219976,Transfer,ATM,DEV0061264,Adama,Ethiopia,bb44d38b02de9626,,INV0032781,Completed
TX00000951,2024-12-10T02:33:26.091416,ACC0075930,ACC0085795,9316,AED,145330,Withdrawal,Agent Banking,DEV0038841,Gondar,Ethiopia,8bde6b1b8978e525,REF00000951,INV0076031,Completed
TX00000952,2024-10-02T11:11:59.315067,ACC0086099,ACC0112342,896,ETB,896,Deposit,Mobile Banking,DEV0084657,Hosaena,Ethiopia,46e10bd9b1c581c5,,INV0078433,Completed
TX00000953,2025-07-16T10:21:53.977532,ACC0134747,ACC0111037,10528,ETB,10528,Loan Disbursement,ATM,DEV0002472,Dessie,Ethiopia,1312aa5fbcb5e27f,,,Completed
TX00000954,2024-03-18T08:11:17.331062,ACC0134667,ACC0108343,2156,USD,123970,Withdrawal,Mobile Banking,DEV0004160,Dire Dawa,Ethiopia,,REF00000954,INV0080656,Completed
TX00000955,2024-07-23T12:39:47.342698,ACC0098271,ACC0112279,947,GBP,68184,Deposit,Mobile Banking,DEV0058422,Adama,Ethiopia,,REF00000955,INV0032215,Completed
TX00000956,2024-08-02T16:10:49.729298,ACC0095641,ACC0148478,5143,ETB,5143,Payment,ATM,DEV0027639,Addis Ababa,Ethiopia,7800eabacaece302,REF00000956,INV0144812,Completed
TX00000957,2022-10-27T07:03:31.895720,ACC0033469,ACC0077544,3918,ETB,3918,Transfer,Mobile Banking,DEV0036572,Dessie,Ethiopia,6564a4672a146ecb,,,Completed
TX00000958,2025-08-27T20:41:51.971859,ACC0118336,ACC0108522,1311,ETB,1311,Mobile Money,USSD,DEV0084083,Addis Ababa,Ethiopia,cb723e690f8acc8d,,INV0127295,Completed
TX00000959,2022-01-22T15:24:25.459330,ACC0137045,ACC0148814,15870,EUR,983940,Mobile Money,Mobile Banking,DEV0075135,Addis Ababa,Ethiopia,592ec968ef661529,REF00000959,INV0154228,Pending
TX00000960,2024-09-29T14:14:11.827883,ACC0126660,ACC0020720,1916,USD,110170,Transfer,Branch,DEV0013410,Gondar,Ethiopia,ad4f1e6185f43c99,,INV0005848,Completed
TX00000961,2025-07-03T03:41:21.247129,ACC0125350,ACC0087312,1066,ETB,1066,Payment,Mobile Banking,DEV0067165,Addis Ababa,Ethiopia,ab4bc9648232d3fe,REF00000961,INV0061465,Completed
TX00000962,2022-02-19T00:09:49.610942,ACC0113709,ACC0104840,4674,ETB,4674,Deposit,Mobile Banking,DEV0065382,Dire Dawa,Ethiopia,1548732f4d0c619f,,INV0181390,Completed
TX00000963,2024-02-09T20:00:35.698539,ACC0013942,ACC0036776,3885,ETB,3885,Withdrawal,USSD,DEV0048456,Gondar,Ethiopia,0c9bcab7c0d1175e,,,Completed
TX00000964,2025-01-22T16:19:03.265472,ACC0099688,ACC0038563,135475,ETB,135475,FX Exchange,Branch,DEV0088283,Arba Minch,Ethiopia,c4d8714405f71014,REF00000964,INV0131124,Completed
TX00000965,2025-07-07T12:26:59.083398,ACC0140360,ACC0068299,3204,ETB,3204,Transfer,ATM,DEV0070450,Dilla,Ethiopia,f865c2415296fd02,REF00000965,INV0144322,Completed
TX00000966,2024-06-03T10:57:17.119199,ACC0051275,ACC0064655,2957,ETB,2957,Transfer,Internet Banking,DEV0025357,Dire Dawa,Ethiopia,,,INV0159245,Completed
TX00000967,2025-08-14T08:18:55.255195,ACC0008540,ACC0087317,109088,EUR,6763456,Payment,Mobile Banking,DEV0038058,Dilla,Ethiopia,5c3d7b5992dac399,,INV0115040,Completed
TX00000968,2022-04-30T05:28:20.089054,ACC0103534,ACC0072397,176,ETB,176,Transfer,Branch,DEV0046738,Addis Ababa,Ethiopia,6d3bc6d9a5e5c87b,,INV0001697,Pending
TX00000969,2025-11-23T22:37:20.543080,ACC0049674,ACC0105558,4609,ETB,4609,Transfer,Mobile Banking,DEV0062516,Bahir Dar,Ethiopia,,,INV0062896,Completed
TX00000970,2022-05-12T17:31:19.113641,ACC0073770,ACC0132632,17378,ETB,17378,Payment,Mobile Banking,,Addis Ababa,Ethiopia,,,INV0178252,Completed
TX00000971,2022-04-21T05:02:25.351300,ACC0074033,ACC0049096,50524,EUR,3132488,Deposit,Mobile Banking,,Hawassa,Ethiopia,676c82b1be4eae2e,,INV0158938,Failed
TX00000972,2024-12-13T20:36:41.277077,ACC0005047,ACC0105710,17138,ETB,17138,Loan Repayment,Internet Banking,DEV0062200,Shashamane,Ethiopia,,,INV0020476,Completed
TX00000973,2024-03-21T15:33:29.341778,ACC0131523,ACC0095016,1257,ETB,1257,Withdrawal,ATM,DEV0007236,Addis Ababa,Ethiopia,8f4be43881dd6975,,INV0079912,Completed
TX00000974,2025-12-15T19:29:06.752206,ACC0054560,ACC0070980,3506,GBP,252432,Deposit,POS,DEV0023604,Addis Ababa,Ethiopia,ad74e6331d1ab0eb,,INV0077883,Completed
TX00000975,2023-05-18T08:00:28.921209,ACC0030386,ACC0059780,8785,AED,137046,Deposit,Agent Banking,DEV0015982,Jimma,Ethiopia,84e656ae1f2fc3ec,,INV0048315,Completed
TX00000976,2024-01-24T13:02:46.134659,ACC0134134,ACC0052365,50,ETB,50,Withdrawal,ATM,DEV0060801,Arba Minch,Ethiopia,,REF00000976,INV0055841,Completed
TX00000977,2023-07-27T21:34:47.546518,ACC0123917,ACC0072051,891,ETB,891,Payment,Branch,,Hawassa,Ethiopia,000735f4c3ca3d6b,,INV0144846,Completed
TX00000978,2025-03-01T11:26:45.919171,ACC0112176,ACC0005850,2156,ETB,2156,Loan Disbursement,Internet Banking,DEV0067876,Addis Ababa,Ethiopia,e4ab7eeea671a6fd,,INV0126369,Completed
TX00000979,2022-11-23T22:03:08.236002,ACC0019025,ACC0004568,3797,EUR,235414,Payment,ATM,,Jimma,Ethiopia,,,INV0153407,Completed
TX00000980,2024-10-04T14:47:10.658385,ACC0073730,ACC0035322,4518,ETB,4518,Transfer,Mobile Banking,DEV0078733,Addis Ababa,Ethiopia,e9801088387eca40,,INV0069875,Completed
TX00000981,2022-07-25T20:05:14.140469,ACC0002864,ACC0033383,282,ETB,282,FX Exchange,Mobile Banking,DEV0046049,Adama,Ethiopia,b2d813a067500cf5,,INV0124623,Completed
TX00000982,2025-07-28T18:58:57.136908,ACC0061067,ACC0121255,26678,ETB,26678,Deposit,Branch,DEV0079078,Jijiga,Ethiopia,e4d3f9cdb8f7514a,,INV0166638,Completed
TX00000983,2024-01-22T11:05:57.314057,ACC0077910,ACC0107060,496,GBP,35712,Payment,Mobile Banking,,Adama,Ethiopia,5e2390f0883cd42e,,,Completed
TX00000984,2023-01-07T18:39:21.906340,ACC0050884,ACC0050440,5799,AED,90464,Transfer,Mobile Banking,DEV0006779,Addis Ababa,Ethiopia,adce632e80d178df,,INV0133123,Completed
