person_id,first_name,last_name,date_of_birth,gender,nationality,occupation,employment_status,declared_monthly_income,income_currency,city,region,country,phone_hash,address_hash,created_at
P000808,Girmachew,Michael,1969-01-26,M,Ethiopian,cashier,Employed,6076,ETB,Addis Ababa,Addis Ababa,Ethiopia,d71714aa4b9c8afd,ddbfc28e743d14b7,2022-03-30T18:34:58.338943
P000809,Etenesh,Mezgebe,1977-07-31,F,Ethiopian,student,Student,3921,ETB,Nekemte,Oromia,Ethiopia,,524d2a352b184688,2025-06-04T04:55:06.513727
P000810,Feven,Eskinder,1974-08-29,F,Other,software_engineer,Employed,7438,ETB,Addis Ababa,Addis Ababa,Ethiopia,,51cdea0376c51543,2022-02-21T01:18:21.171551
P000811,Bereket,Alebachew,1994-08-18,M,Ethiopian,teacher,Employed,8417,ETB,Dire Dawa,Dire Dawa,Ethiopia,3cda45a23c44e5ce,9073eecb98def381,2025-11-28T10:03:09.863400
P000812,Mohammed,Abera,1966-05-11,M,Ethiopian,accountant,Employed,22269,ETB,Bishoftu,Oromia,Ethiopia,ca81eeef736431e8,d54c2995d76f2bbd,2023-02-23T15:22:08.014418
P000813,Belaynesh,Abdu,1963-11-16,F,Ethiopian,student,Student,3704,ETB,Addis Ababa,Addis Ababa,Ethiopia,8a9e146792cd479a,8d069dec67e83eef,2025-12-23T00:56:16.045446
P000814,Alemnesh,Abera,2002-10-13,F,Ethiopian,freelancer,Self-Employed,20197,ETB,Dilla,SNNPR,Ethiopia,939f0b174cfc320a,0c38786b1238b410,2022-09-24T21:08:30.162474
P000815,Nebiyou,Fasil,1971-12-18,M,Ethiopian,nurse,Employed,14922,ETB,Arba Minch,SNNPR,Ethiopia,7c90fc8a202118e3,8fc991b407c4dae3,2022-01-10T06:11:48.802579
P000816,Beletshachew,Ezana,1974-07-10,F,Ethiopian,unemployed,Unemployed,2000,ETB,Hosaena,SNNPR,Ethiopia,6b7a32ddaa26a9fd,dbd2ca2385366ac4,2024-07-18T00:30:38.867276
P000817,Bezawit,Gebre-Mariam,2007-01-03,F,Other,cashier,Employed,3141,ETB,Debre Birhan,Amhara,Ethiopia,130e9c4fde210d4c,19b21dddfa0194bf,2023-09-10T12:08:20.311138
P000818,Tinbit,Tadesse,1972-07-17,F,Ethiopian,driver,Employed,9279,ETB,Addis Ababa,Addis Ababa,Ethiopia,871bb044fb225968,52cfacf45ca54894,2024-04-21T12:06:48.503972
P000819,Asnakech,Berhe,1998-05-30,F,Ethiopian,unemployed,Unemployed,3010,ETB,Addis Ababa,Addis Ababa,Ethiopia,21f11d10ab0a002a,4f67693ac75b1d82,2024-11-17T00:23:15.614463
P000820,Yakob,Gashaw,1985-06-23,M,Ethiopian,driver,Employed,3662,ETB,Addis Ababa,Addis Ababa,Ethiopia,65e3301fd94cd032,159e85b1f8f73aa8,2022-01-11T13:26:33.780110
P000821,Negash,Yosef,1962-04-27,M,Ethiopian,merchant,Self-Employed,12473,ETB,Addis Ababa,Addis Ababa,Ethiopia,7257eb92a79a5f4f,9c360cd6fa9ad8c2,2023-02-07T15:33:54.864968
P000822,Bezawit,Abdul,1997-11-09,F,Ethiopian,software_engineer,Employed,19517,ETB,Addis Ababa,Addis Ababa,Ethiopia,f83652711d8076c3,1359a26320c4702a,2022-09-30T12:43:18.204668
P000823,Hiruy,Ali,1987-10-01,M,Ethiopian,student,Student,4423,ETB,Sodo,SNNPR,Ethiopia,344b6c48e57b9484,a09d913d6d52cf6c,2025-05-05T08:32:28.053993
P000824,Asnakech,Kidus,1992-04-22,F,Ethiopian,teacher,Employed,13970,ETB,Adama,Oromia,Ethiopia,e06afa713468bc93,3c796a0c04665e4b,2024-05-18T16:32:11.880294
P000825,Mulu,Shimelis,1973-08-18,F,Other,freelancer,Self-Employed,30539,ETB,Addis Ababa,Addis Ababa,Ethiopia,4564fc60368516e3,e174499cde8eb92d,2023-07-20T23:17:49.109430
P000826,Andinet,Belachew,1995-08-27,M,Ethiopian,freelancer,Self-Employed,24831,ETB,Addis Ababa,Addis Ababa,Ethiopia,d92cf71057b95b33,,2024-02-24T21:01:08.068358
P000827,Feker,Abate,1978-07-16,F,Other,freelancer,Self-Employed,15598,ETB,Addis Ababa,Addis Ababa,Ethiopia,e8d6e8db113058fe,,2023-07-06T14:21:02.792245
P000828,Wossen,Mussie,1982-12-15,M,Ethiopian,doctor,Employed,22514,ETB,Addis Ababa,Addis Ababa,Ethiopia,d097faf8c91bd85e,7455d8b35ad118ec,2022-10-04T18:16:19.104289
P000829,Eskedar,Beyene,1999-08-08,F,Ethiopian,day_laborer,Employed,3248,ETB,Bishoftu,Oromia,Ethiopia,8581895733a7e4d3,888ac01e667a5db4,2023-09-10T15:54:56.022700
P000830,Haile-Mariam,Matheos,1965-03-20,M,Ethiopian,cashier,Employed,3732,ETB,Addis Ababa,Addis Ababa,Ethiopia,60da45ed188158f6,2b352033138502eb,2024-08-12T01:02:19.110790
P000831,Genet,Abdu,1974-07-27,F,Ethiopian,student,Student,5026,ETB,Addis Ababa,Addis Ababa,Ethiopia,5191387af2c0d646,,2024-10-27T10:08:56.168528
P000832,Freyhiwot,Chebude,1998-10-30,F,Ethiopian,farmer,Self-Employed,8662,ETB,Addis Ababa,Addis Ababa,Ethiopia,4566d7f83dbf5f39,773c63beb771cbaf,2022-03-29T18:07:40.455548
P000833,Assefa,Caleb,2003-03-03,M,Ethiopian,cashier,Employed,8434,ETB,Harar,Harari,Ethiopia,d6c81bdebab18f02,14836ca24cf5a9ea,2022-10-20T23:25:35.295796
P000834,Helina,Alemu,1963-06-18,F,Other,nurse,Employed,32620,ETB,Addis Ababa,Addis Ababa,Ethiopia,b2bd46405a79a2a5,,2024-11-11T21:55:19.967502
P000835,Helen,Kebron,1966-04-08,F,Ethiopian,merchant,Self-Employed,33655,ETB,Dessie,Amhara,Ethiopia,4bd4161a3538c211,,2023-11-15T12:40:54.456720
P000836,Meron,Andualem,2001-06-25,F,Other,day_laborer,Employed,10611,ETB,Bishoftu,Oromia,Ethiopia,,00b3f2121f239fa9,2023-07-04T01:35:13.128505
P000837,Bezawit,Fistum,1982-12-04,F,Ethiopian,government_employee,Employed,23558,ETB,Addis Ababa,Addis Ababa,Ethiopia,ef491fbab4cf350a,fc997991e58b035c,2023-04-02T22:00:13.218201
P000838,Etenesh,Asmamaw,2003-05-23,F,Ethiopian,farmer,Self-Employed,7752,ETB,Shashamane,Oromia,Ethiopia,8ee6e8af25a536c4,4a25ce0231487267,2022-01-30T09:20:35.402189
P000839,Yidnekachew,Daniel,1998-12-29,M,Ethiopian,security_guard,Employed,9693,ETB,Addis Ababa,Addis Ababa,Ethiopia,6ebe364affd92a3e,ff0bb4732a9adaa3,2025-04-09T12:18:31.026855
P000840,Kelemua,Bisrat,1985-03-29,F,Ethiopian,business_owner,Self-Employed,51072,ETB,Dilla,SNNPR,Ethiopia,3888f3aae85f5fdb,d043f362da0c2337,2024-05-27T07:44:37.982269
P000841,  Mamo,Yafet,1971-01-18,M,Ethiopian,freelancer,Self-Employed,41872,ETB,Adama,Oromia,Ethiopia,13d9f43436db47b5,176b425aaf89b3f0,2024-12-09T13:58:59.509809
P000842,Hanan,Eshete,1996-12-14,F,Other,student,Student,3679,ETB,Hawassa,Sidama,Ethiopia,,67bc1859b337b80e,2023-03-09T05:20:52.714356
P000843,Lidet,Mintesnot,2002-11-12,F,Ethiopian,merchant,Self-Employed,31164,ETB,Shashamane,Oromia,Ethiopia,,426c489fd0987fef,2022-03-30T20:36:59.311224
P000844,Abera,Yohannes,1976-03-14,M,Ethiopian,day_laborer,Employed,7073,ETB,Addis Ababa,Addis Ababa,Ethiopia,e15960103caf32bf,0ece77a7ac5c35a0,2023-12-24T14:10:06.491798
P000845,Yohannes,Mamush,1977-02-05,M,Ethiopian,freelancer,Self-Employed,22727,ETB,Dire Dawa,Dire Dawa,Ethiopia,089113962acb0aff,d12a39eadcfb335b,2023-05-14T06:51:28.899450
P000846,Lielt,Getahun,1966-06-14,F,Ethiopian,driver,Employed,8037,ETB,Addis Ababa,Addis Ababa,Ethiopia,49ea60c9034d40f2,e56fdf0f2c42a80b,2024-03-12T10:24:59.567791
P000847,Molla,Frezer,1993-11-13,M,Ethiopian,unemployed,Unemployed,2000,ETB,Addis Ababa,Addis Ababa,Ethiopia,a50c40d831516964,d49b8f8827288f44,2024-03-20T03:40:50.889937
P000848,Hanna,Mengistu,2001-02-28,F,Ethiopian,domestic_worker,Employed,3105,ETB,Hawassa,Sidama,Ethiopia,feb23e16790d717a,c17ba7d2968bb7c1,2022-08-08T06:46:42.418575
P000849,Asfaw,Belay,1999-06-30,M,Ethiopian,business_owner,Self-Employed,55721,ETB,Debre Birhan,Amhara,Ethiopia,,498fe529ff5e4989,2022-02-09T15:19:36.141902
P000850,Tersit,Hiruy,1996-12-15,F,Ethiopian,accountant,Employed,10378,ETB,Bahir Dar,Amhara,Ethiopia,4f91a71afceb802d,8a35677012d3c74c,2023-11-28T01:09:33.395449
P000851,Abel,Atlabachew,2001-09-19,M,Ethiopian,day_laborer,Employed,4379,ETB,Dessie,Amhara,Ethiopia,bd9fbdf248dc9416,9bbbdc5e0fb6a5a7,2024-10-21T05:22:52.322729
P000852,Kifle,Solomon,1989-04-19,M,Other,farmer,Self-Employed,7255,ETB,Addis Ababa,Addis Ababa,Ethiopia,c212b2713c657d52,093dcb8e22875bf9,2023-02-05T02:52:07.588423
P000853,Algansh,Atlabachew,1993-08-11,F,Ethiopian,unemployed,Unemployed,2000,ETB,Shashamane,Oromia,Ethiopia,65b9bcbb1922d1b5,5a2b0bc5d0bcae9e,2024-06-08T08:36:11.833745
P000854,Nunu,Cherenet,1967-09-29,F,Ethiopian,software_engineer,Employed,19791,ETB,Hawassa,Sidama,Ethiopia,f2d4c818b3fbd430,cac737fa3147e32b,2025-07-27T00:37:51.676023
P000855,Atinafu,Matheos,2004-11-14,M,Ethiopian,business_owner,Self-Employed,48023,ETB,Addis Ababa,Addis Ababa,Ethiopia,099e787e97ea730c,c6ad5c89a2d78686,2023-06-10T01:58:15.206579
P000856,Ayele,Asfaw,1975-05-21,M,Ethiopian,teacher,Employed,15899,ETB,Hawassa,Sidama,Ethiopia,bd7f62791d5931c6,9462a62822600e9c,2024-04-02T08:48:07.962666
P000857,Derartu,Girmachew,1965-01-22,F,Ethiopian,teacher,Employed,7395,ETB,Jijiga,Somali,Ethiopia,4ca69cb31eba016b,6b0544eaf535a2ab,2022-04-10T08:36:50.075248
P000858,Konjit,Kassaye,1965-07-03,F,Ethiopian,government_employee,Employed,14443,ETB,Addis Ababa,Addis Ababa,Ethiopia,110ec5c370a48881,00cd3f6e90addc43,2022-02-06T16:51:11.144778
P000859,Caleb,Andargachew,2007-07-13,M,Ethiopian,software_engineer,Employed,122752,ETB,Hawassa,Sidama,Ethiopia,b98555444f59ba38,,2024-09-02T22:03:30.650616
P000860,Muluemebet,Anteneh,1986-11-25,F,Ethiopian,merchant,Self-Employed,16780,ETB,Dilla,SNNPR,Ethiopia,be47b6ecbbe90a85,2c38bbb52dfc701f,2022-09-05T15:13:47.826279
P000861,Lielt,Endale,1989-10-09,F,Ethiopian,driver,Employed,11945,ETB,Bahir Dar,Amhara,Ethiopia,,d992585bc4d88ec4,2025-01-17T19:38:52.369251
P000862,Tizita,Mintesnot,1989-12-16,F,Ethiopian,freelancer,,30601,ETB,Asella,Oromia,Ethiopia,25393a87f49e0238,cdfef60394d903d6,2022-03-05T07:06:45.791039
P000863,Lidet,Wossen,2003-06-15,F,Ethiopian,software_engineer,Employed,28157,ETB,Addis Ababa,Addis Ababa,Ethiopia,a2e8692ff6fec98e,05d451ff5d1fc8c6,2023-06-28T05:10:57.319870
P000864,Desta,Eyasu,1993-08-07,F,Ethiopian,driver,Employed,10296,ETB,Addis Ababa,Addis Ababa,Ethiopia,a68996c920435ac7,56c1380137dc1e97,2025-06-28T10:03:44.587556
P000865,Gebre-Micheal,Mekuriya,1989-12-13,M,Ethiopian,engineer,Employed,35230,ETB,Addis Ababa,Addis Ababa,Ethiopia,cb2372a120c50545,0ce6d22230b7d14e,2024-09-19T00:59:38.140016
P000866,Metasebiya,Workneh,2002-06-03,F,Ethiopian,nurse,Employed,18777,ETB,Dessie,Amhara,Ethiopia,,d72ba0ebfc38c252,2024-04-06T09:48:24.550333
P000867,Algansh,Yelekal,1962-03-07,F,Other,government_employee,Employed,18519,ETB,Nekemte,Oromia,Ethiopia,03c4772461eecb1a,4cde13e54d606b6b,2024-06-30T04:02:53.415051
P000868,Aynalem,Mekbib,1990-03-02,F,Other,lawyer,Employed,55902,ETB,Arba Minch,SNNPR,Ethiopia,8d66973104a9a787,5bb9758688afd04e,2022-07-28T19:23:42.888408
P000869,Efrem,Befekadu,1968-02-26,M,Ethiopian,government_employee,Employed,19318,ETB,Addis Ababa,Addis Ababa,Ethiopia,,,2022-12-21T01:28:45.441294
P000870,Mekbib,Nahom,1995-10-11,M,Ethiopian,teacher,Employed,6774,ETB,Dire Dawa,Dire Dawa,Ethiopia,e635d972fb4ab8f6,23e0c1b37d3f509c,2022-05-30T08:29:16.465611
P000871,Abebech,Shimelis,1983-09-20,F,Ethiopian,freelancer,,16621,ETB,Addis Ababa,Addis Ababa,Ethiopia,3f2ee6495d9b5950,c6574bb87ec01d3c,2024-05-29T12:36:36.162269
P000872,Abera,Fedlu,1975-06-07,M,Ethiopian,ngo_worker,Employed,19244,ETB,Addis Ababa,Addis Ababa,Ethiopia,318f7115237ebd13,3a33afed50b5ae0f,2023-05-04T08:36:17.113259
P000873,Bilen,Issak,1994-07-25,F,Ethiopian,student,Student,3388,ETB,Dire Dawa,Dire Dawa,Ethiopia,fa39a699199675ec,,2023-07-31T15:59:19.837047
P000874,Tibebu,Asmamaw,1971-09-15,M,Ethiopian,teacher,Employed,12562,ETB,Dire Dawa,Dire Dawa,Ethiopia,5a1c8a20edf98029,,2023-05-05T16:55:12.316295
P000875,Tewabech,tADELE,1984-02-23,F,Ethiopian,student,Student,8145,ETB,Addis Ababa,Addis Ababa,Ethiopia,0d319f9e6e3e93c0,fd64539434d18f9d,2022-02-19T14:56:22.479448
P000876,Aster,Mamo,2006-06-21,F,Ethiopian,engineer,Employed,20152,ETB,Mekelle,Tigray,Ethiopia,f02fe828aa09cbeb,095bac35f6e2c1af,2025-06-23T15:53:06.121366
P000877,Zelalem,Amha,1968-04-03,M,Ethiopian,nurse,Employed,24178,ETB,Bahir Dar,Amhara,Ethiopia,f2ed2c2027588a34,837fb11f970f8899,2022-12-02T18:00:05.185545
P000878,Teferri,Alazar,1986-03-16,M,Ethiopian,cashier,Employed,10302,ETB,Addis Ababa,Addis Ababa,Ethiopia,6509de59e977ff58,,2025-02-24T13:50:48.589284
P000879,Aster,Cherenet,1982-01-11,F,Ethiopian,cashier,,6665,ETB,Addis Ababa,Addis Ababa,Ethiopia,2bf59fdff955b34d,5383acd5fad3d82f,2025-05-25T08:24:24.894461
P000880,Wuletta,Alula,1982-07-24,F,Ethiopian,business_owner,Self-Employed,109279,ETB,Hawassa,Sidama,Ethiopia,abc1f06ce7e31252,d6667c976dd87538,2025-02-20T17:50:17.846524
P000881,Mohammed,Yonas,1987-12-14,M,Ethiopian,student,Student,3081,ETB,Adama,Oromia,Ethiopia,a77a16c194c92daf,27a5d7e1e56a15b2,2025-06-05T13:22:16.640525
P000882,Deborah,Theodros,1980-11-01,F,Other,student,Student,4036,ETB,Gondar,Amhara,Ethiopia,4b49854386608622,,2025-07-07T07:33:58.719090
P000883,Ejigayehu,Bereket,1976-05-22,F,Ethiopian,ngo_worker,Employed,17587,ETB,Bahir Dar,Amhara,Ethiopia,,a4d922a70de47d53,2025-12-02T18:20:53.753163
P000884,Mekbib,Fiseha,2007-03-20,M,Ethiopian,security_guard,Employed,2000,ETB,Addis Ababa,Addis Ababa,Ethiopia,1ff5bbb76a4904bf,4964e64707c72e03,2022-01-30T14:41:36.347996
P000885,Melaku,Eshete,1999-05-26,M,Ethiopian,driver,Employed,11154,ETB,Bahir Dar,Amhara,Ethiopia,,5d5937d268d3b201,2023-03-13T05:49:16.300147
P000886,Israel,Mekbib,1987-02-23,M,Ethiopian,merchant,Self-Employed,22092,ETB,Dire Dawa,Dire Dawa,Ethiopia,4b784a1f6501880d,75f5f059689d3ee8,2025-03-17T04:09:29.744121
P000887,Kirubel,Kiros,1968-08-20,M,Ethiopian,farmer,Self-Employed,3359,ETB,Hawassa,Sidama,Ethiopia,44c64936f80ce99e,277078deacf67e91,2025-08-25T23:16:05.798048
P000888,Taye,Ketema,2007-01-10,M,Ethiopian,business_owner,Self-Employed,129992,ETB,Dire Dawa,Dire Dawa,Ethiopia,,2b2284b1e9f12f3b,2025-08-07T07:19:22.638349
P000889,Belachew,Yafet,1969-06-04,M,Ethiopian,student,Student,2200,ETB,Mekelle,Tigray,Ethiopia,b052bd14297a72bc,,2025-11-17T20:12:37.618299
P000890,Seble,Gizachew,1962-10-17,F,Ethiopian,ngo_worker,Employed,19397,ETB,Hawassa,Sidama,Ethiopia,ae09a20692afe9fa,1bb64bef7f12d5a2,2023-06-26T18:29:48.063466
P000891,Bereket,Haile-Selassie,1978-05-19,M,Ethiopian,teacher,Employed,3784,ETB,Mekelle,Tigray,Ethiopia,f2d77eed3081a536,a12037497907a2c0,2023-03-10T23:23:38.638370
P000892,Alemtsehay,Samuel,1994-10-26,F,Other,accountant,Employed,18156,ETB,Bahir Dar,Amhara,Ethiopia,9aea72607087e6a3,bd911df14125abe3,2025-02-19T12:58:48.857870
P000893,Sisay,Tesfaye,1991-01-05,M,Other,nurse,Employed,8821,ETB,Addis Ababa,Addis Ababa,Ethiopia,1d4ee14face35353,85a6a2a700c6d1ef,2023-04-10T08:37:28.492147
P000894,Simon,Tadele,1974-08-03,M,Ethiopian,nurse,Employed,10212,ETB,Addis Ababa,Addis Ababa,Ethiopia,1ef953e92b30fdca,508dacbbc678aec9,2022-11-03T06:03:12.270487
P000895,Hiwot,Gedion,2001-10-18,F,Ethiopian,driver,Employed,10821,ETB,Shashamane,Oromia,Ethiopia,518631a1df9a96d6,7e56f53cd30c5dbb,2023-04-22T14:51:06.607392
P000896,Aster,Zewdu,2004-02-02,F,Ethiopian,farmer,Self-Employed,2210,ETB,Addis Ababa,Addis Ababa,Ethiopia,4ad373c8d874e27d,d27aa7fc033d72c9,2025-07-03T22:52:02.641708
P000897,Kassahun,Dereje,1977-10-07,M,Ethiopian,freelancer,Self-Employed,32408,ETB,Arba Minch,SNNPR,Ethiopia,af4204120cc49ee3,0338dd76617a71ed,2023-04-25T17:28:20.864586
P000898,Yohannes,Worku,1962-05-22,M,Ethiopian,farmer,Self-Employed,11690,ETB,Gondar,Amhara,Ethiopia,dae3d1ddc856394b,53e64466862fa6fd,2024-05-18T05:38:29.366980
P000899,Abay,Abdu,1963-03-25,M,Ethiopian,student,Student,3402,ETB,Arba Minch,SNNPR,Ethiopia,19e758b9afed6ad2,28be349bd62f68b0,2022-12-10T17:04:05.202006
P000900,Sinetebeb,Samson,1991-03-03,F,Ethiopian,freelancer,Self-Employed,23569,ETB,Dilla,SNNPR,Ethiopia,82c19b3b17ec25c4,,2022-07-16T10:38:42.644237
P000901,Mitiku,Asfaw,2004-12-01,M,Ethiopian,government_employee,Employed,8792,ETB,Addis Ababa,Addis Ababa,Ethiopia,b539911f400e3153,cc9883ee3dba33d2,2024-12-22T17:31:54.795992
P000902,Yonas,Rediet,1994-03-08,M,Ethiopian,teacher,Employed,19981,ETB,Addis Ababa,Addis Ababa,Ethiopia,ff2f6df4ae0e995e,58c70ab33d7814ee,2022-04-04T05:38:22.695404
P000903,Beyene,Issak,1974-09-06,M,Ethiopian,unemployed,Unemployed,4379,ETB,Addis Ababa,Addis Ababa,Ethiopia,ed2a51b8a6b094c8,2081508a2a0578d6,2023-12-06T07:29:06.127755
P000904,Lidet,Niguse,1985-04-19,F,Ethiopian,domestic_worker,Employed,2000,ETB,Addis Ababa,Addis Ababa,Ethiopia,be214285c1e0a990,c0c17f62c687f259,2022-01-11T03:52:51.326620
P000905,Fasika,Mengistu,1995-11-26,F,Ethiopian,software_engineer,Employed,37989,ETB,Arba Minch,SNNPR,Ethiopia,b4d4d41ef5b13f4c,55558bd3936d88e7,2025-02-03T21:14:04.373787
P000906,Yeshimebet,Cherenet,1977-12-05,F,Ethiopian,student,Student,11476,ETB,Addis Ababa,Addis Ababa,Ethiopia,04c53970f765073f,291d903dd7e8056b,2022-02-28T17:32:52.237502
P000907,Derartu,Ayele,1981-04-23,F,Ethiopian,government_employee,Employed,14967,ETB,Hawassa,Sidama,Ethiopia,,6e0065621b0210fc,2023-05-20T19:31:55.206941
P000908,Dagim,Henok,2001-07-02,M,Ethiopian,freelancer,Self-Employed,29775,ETB,Addis Ababa,Addis Ababa,Ethiopia,58d34be14ba3081b,af5c91a3f02e7471,2025-11-11T09:41:23.459749
P000909,Kirubel,Asrat,2007-08-09,M,Ethiopian,security_guard,Employed,4745,ETB,Dire Dawa,Dire Dawa,Ethiopia,40b8a0d3996c3c24,b91db462076c5e77,2024-04-15T21:01:14.017725
P000910,Atinafu,Dagnachew,2002-07-19,M,Ethiopian,student,Student,6369,ETB,Addis Ababa,Addis Ababa,Ethiopia,3eb9f6147a71e80b,5f489b93750b6ca8,2024-09-19T03:01:05.773504
P000911,Mahder,Mikias,1963-09-17,F,Ethiopian,student,Student,5408,ETB,Gondar,Amhara,Ethiopia,4ee4f7ad2d16f3c4,3e1602ecd7eb7712,2025-05-09T06:02:12.383873
P000912,Abebawork,Tilahun,2006-02-05,F,Ethiopian,unemployed,Unemployed,3301,ETB,Addis Ababa,Addis Ababa,Ethiopia,ff83d3233f32cc4f,50d1e174ac9c6a26,2023-05-27T01:10:33.893832
P000913,Aynalem,Tadele,1986-08-31,F,Other,unemployed,Unemployed,4353,ETB,Jijiga,Somali,Ethiopia,dcf56d844a0dff97,9d6b89d7a4e0e445,2022-01-31T12:24:37.741220
P000914,Wudassie,Zewdu,1992-09-06,F,Ethiopian,day_laborer,,3086,ETB,Addis Ababa,Addis Ababa,Ethiopia,f40cb17641fe3426,d7e11d63760613ab,2022-02-14T08:22:39.648986
P000915,Serkalem,Wondwosen,2004-06-18,F,Ethiopian,farmer,Self-Employed,11421,ETB,Addis Ababa,Addis Ababa,Ethiopia,c192fab572442b66,880a10d69a3e2ed5,2022-05-23T23:23:53.504473
P000916,Eden,Tadesse,1986-06-13,F,Ethiopian,government_employee,Employed,15739,ETB,Hawassa,Sidama,Ethiopia,06a88430ae492f47,eb964fa317b0be61,2025-05-18T10:47:43.516888
P000917,Adane,Estifanos,1970-10-26,M,Ethiopian,student,Student,3318,ETB,Addis Ababa,Addis Ababa,Ethiopia,8863bc58bb5f7558,557b598fcc4aafc4,2022-04-29T21:02:44.483596
P000918,Simon,Tilahun,1962-07-27,M,Ethiopian,freelancer,Self-Employed,33628,ETB,Shashamane,Oromia,Ethiopia,86a7b3650bd9f968,e1cba34d4e7dd31f,2024-10-12T09:38:05.588865
P000919,Abdela,Fistum,1975-05-16,M,Ethiopian,unemployed,Unemployed,2326,ETB,Adama,Oromia,Ethiopia,aef21dfef4edbee8,,2023-07-24T15:47:59.830672
P000920,Tizita,Simon,1997-12-26,F,Ethiopian,merchant,Self-Employed,17847,ETB,Addis Ababa,Addis Ababa,Ethiopia,5a0054cd9e2b76e5,,2025-03-25T13:38:50.331401
P000921,Gebre-Meskel,Asefa,1963-07-07,M,Ethiopian,domestic_worker,Employed,3701,ETB,Bishoftu,Oromia,Ethiopia,2f5fa02ab1051c51,1621326105ff3379,2022-01-23T07:18:31.529377
P000922,Lidet,Girum,1971-01-04,F,Ethiopian,teacher,Employed,16069,ETB,Dessie,Amhara,Ethiopia,bdb13a267d657943,41c75c72db02f79b,2024-09-24T17:39:31.074420
P000923,Serkalem,Abenezer,1993-04-04,F,Ethiopian,software_engineer,Employed,82127,ETB,Mekelle,Tigray,Ethiopia,d3660b9cf0a61e51,37dc5c44c45beec5,2025-03-17T02:40:59.663250
P000924,Wuletta,Nebiyou,1993-05-04,F,Ethiopian,student,Student,2000,ETB,Mekelle,Tigray,Ethiopia,7abbf9e47552d2f6,3fcd77529ef1369e,2022-05-15T18:45:43.867701
P000925,Wasihun,Yonathan,1998-02-06,M,Ethiopian,driver,Employed,16027,ETB,Addis Ababa,Addis Ababa,Ethiopia,7affda37de25d116,6a18e3af1d3e0be9,2022-08-26T16:59:47.529719
P000926,Kassahun,Worku,1998-06-09,M,Ethiopian,government_employee,Employed,11576,ETB,Addis Ababa,Addis Ababa,Ethiopia,532de2c9cdb91a35,1b37399c8da246d6,2025-02-03T12:11:40.900094
P000927,Alemu,Mohammed,1992-06-13,M,Ethiopian,student,Student,5039,ETB,Addis Ababa,Addis Ababa,Ethiopia,,,2022-02-14T04:32:28.194949
P000928,Debritu,Abraham,1975-07-24,F,Ethiopian,unemployed,Unemployed,2000,ETB,Jimma,Oromia,Ethiopia,26d5a1a506af5cbc,05084ae38f9264f8,2022-06-18T18:32:19.988068
P000929,Rekik,Eshete,1967-01-17,F,Ethiopian,freelancer,Self-Employed,39876,ETB,Bishoftu,Oromia,Ethiopia,a84cb9eb70e1bb83,486cab1c2a2f876f,2022-09-14T07:22:29.227449
P000930,Salem,Abdela,1968-06-05,F,Ethiopian,farmer,Self-Employed,16404,ETB,Adama,Oromia,Ethiopia,a433154ee97ea815,93229d9d41a72f12,2024-11-16T04:38:49.020174
P000931,Beteab,Shifferaw,1969-09-25,M,Ethiopian,day_laborer,Employed,2336,ETB,Hawassa,Sidama,Ethiopia,,7ceecae25d1b9c28,2024-09-25T16:07:05.536233
P000932,Abdu,Mulugeta,1978-12-19,M,Ethiopian,government_employee,Employed,29499,ETB,Adama,Oromia,Ethiopia,2e571124bd8f57d0,bdfc28a80858d970,2022-04-22T06:19:35.153910
P000933,Demissie,Belayneh,1995-12-06,M,Ethiopian,freelancer,Self-Employed,21596,ETB,Adama,Oromia,Ethiopia,67c16dd4aa0819c2,4f71adf486d18b5b,2025-02-04T05:58:02.020128
P000934,Yeshi,Mehari,1996-10-12,F,Ethiopian,driver,Employed,6459,ETB,Jimma,Oromia,Ethiopia,b86a93063277fd1e,627e174ac360e2ac,2023-06-09T23:20:28.211199
P000935,Debritu,Ermias,1999-06-11,F,Ethiopian,business_owner,Self-Employed,102637,ETB,Dilla,SNNPR,Ethiopia,,20498d0190224039,2023-08-23T13:35:20.044881
P000936,Dagmawi,Jemal,2002-09-21,M,Ethiopian,teacher,Employed,7425,ETB,Mekelle,Tigray,Ethiopia,a6b3831159da9c1f,bbd71efe4bc8d3a4,2022-04-10T01:34:55.091849
P000937,Birtukan,Habtamu,1974-10-02,F,Other,engineer,Employed,33079,ETB,Adama,Oromia,Ethiopia,1cb06405c0f1a7ab,01717e4828a363fb,2023-04-12T12:59:28.484614
P000938,Liku,Getahun,1970-10-13,M,Ethiopian,engineer,Employed,18518,ETB,Gondar,Amhara,Ethiopia,b1bc2069a4ef5021,7447ba1f8228f6e4,2025-03-08T06:51:00.845210
P000939,Hermela,Hiruy,1987-01-23,F,Other,day_laborer,Employed,4008,ETB,Mekelle,Tigray,Ethiopia,99bb927eb70a8ba2,e443492969483db5,2024-07-09T22:40:53.577627
P000940,Selam,Desalegn,1963-07-25,M,Ethiopian,government_employee,Employed,6156,ETB,Bahir Dar,Amhara,Ethiopia,83ace47662e96546,d661e130a5459640,2023-10-10T11:17:16.664343
P000941,Daniel,Belete,2002-07-19,M,Ethiopian,government_employee,,12491,ETB,Dessie,Amhara,Ethiopia,ec72cc9e09cba9a6,9f761a6982c585b9,2024-05-12T10:42:16.312804
